ORDER #,QUANTITY_ORDERED,PRICE,DISCOUNT,ORDER_NUMBER,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCT,?CUSTOMER NAME,PHONE,ADDRESS,CITY_COUNTRY,STATE,DEAL_SIZE,LAST NAME CONTACT,FIRST NAME CONTACT
10375,45,76,6,7,Shipped,1,2,2005,Classic Cars,La Rochelle Gifts,40678555,,"Nantes, France",,Medium,Labrune,Janine
10389,26,9904,23,4,Shipped,1,3,2005,Classic Cars,Scandinavian Gift Ideas,069534 6555,,"Boras, Sweden",,Small,Larsson,Maria
10419,12,100,5,13,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,65629555,,"Salzburg, Austria",,Small,Pipps,Georg
10105,41,100,20,15,Shipped,1,2,2003,Classic Cars,Danish Wholesale Imports,31 12 3555,,"Kobenhavn, Denmark",,Large,Petersen,Jytte
10117,33,100,29,9,Shipped,2,4,2003,Classic Cars,Dragon Souveniers Ltd,+65 221 7555,,"Singapore, Singapore",,Medium,Natividad,Eric
10127,46,100,14,2,Shipped,2,6,2003,Classic Cars,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Large,Young,Jeff
10142,33,100,10,12,Shipped,3,8,2003,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Large,Nelson,Valarie
10153,20,100,30,11,Shipped,3,9,2003,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10165,44,100,12,3,Shipped,4,10,2003,Classic Cars,Dragon Souveniers Ltd,+65 221 7555,,"Singapore, Singapore",,Large,Natividad,Eric
10176,33,100,23,2,Shipped,4,11,2003,Classic Cars,"L""ordine Souveniers",522556555,,"Reggio Emilia, Italy",,Large,Moroni,Maurizio
10185,21,100,16,13,Shipped,4,11,2003,Classic Cars,Mini Creations Ltd,5085559555,,"New Bedford, USA",MA,Medium,Tam,Wing C
10196,47,100,28,5,Shipped,4,11,2003,Classic Cars,Super Scale Inc,2035559545,,"New Haven, USA",CT,Large,Murphy,Leslie
10208,46,100,29,13,Shipped,1,1,2004,Classic Cars,Saveley & Henriot Co,78325555,,"Lyon, France",,Large,Saveley,Mary
10220,32,100,14,2,Shipped,1,2,2004,Classic Cars,Clover Collections Co,+353 1862 1555,Floor No 4,"Dublin, Ireland",,Large,Cassidy,Dean
10231,42,100,5,2,Shipped,1,3,2004,Classic Cars,CAF Imports,+34 913 728 555,,"Madrid, Spain",,Large,Fernandez,Jesus
10247,44,100,26,2,Shipped,2,5,2004,Classic Cars,Suominen Souveniers,+358 9 8045 555,,"Espoo, Finland",,Large,Suominen,Kalle
10272,35,100,5,2,Shipped,3,7,2004,Classic Cars,Diecast Classics Inc,2155551555,,"Allentown, USA",PA,Medium,Yu,Kyung
10282,41,100,21,5,Shipped,3,8,2004,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Large,Nelson,Valarie
10293,46,100,19,8,Shipped,3,9,2004,Classic Cars,Amica Models & Co,114988555,,"Torino, Italy",,Large,Accorti,Paolo
10306,31,100,26,13,Shipped,4,10,2004,Classic Cars,AV Stores Co,171 5551555,,"Manchester, UK",,Medium,Ashworth,Victoria
10314,38,100,29,5,Shipped,4,10,2004,Classic Cars,Heintze Collectables,86 21 3555,,"Aaarhus, Denmark",,Large,Ibsen,Palle
10325,42,64,16,8,Shipped,4,11,2004,Classic Cars,Baane Mini Imports,0798 9555,,"Stavern, Norway",,Small,Bergulfsen,Jonas
10336,33,5722,6,10,Shipped,4,11,2004,Classic Cars,"La Corne D""abondance Co",1 42342555,,"Paris, France",,Small,Bertrand,Marie
10348,48,5236,11,8,Shipped,4,11,2004,Classic Cars,Corrida Auto Replicas Ltd,91 555 22 82,,"Madrid, Spain",,Small,Sommer,Martn
10359,42,100,19,8,Shipped,4,12,2004,Classic Cars,Reims Collectables,26471555,,"Reims, France",,Medium,Henriot,Paul
10371,32,100,10,6,Shipped,1,1,2005,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10382,34,100,8,10,Shipped,1,2,2005,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10395,33,6912,14,1,Shipped,1,3,2005,Classic Cars,Lyon Souveniers,+33 1 46 62 7555,,"Paris, France",,Small,Da Cunha,Daniel
10413,36,100,19,2,Shipped,2,5,2005,Classic Cars,Gift Depot Inc,2035552570,,"Bridgewater, USA",CT,Large,King,Julie
10103,27,100,20,8,Shipped,1,1,2003,Trucks and Buses,Baane Mini Imports,0798 9555,,"Stavern, Norway",,Medium,Bergulfsen,Jonas
10113,21,100,26,2,Shipped,1,3,2003,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10126,21,100,21,8,Shipped,2,5,2003,Trucks and Buses,Corrida Auto Replicas Ltd,91 555 22 82,,"Madrid, Spain",,Small,Sommer,Martn
10140,38,100,12,8,Shipped,3,7,2003,Trucks and Buses,Technics Stores Inc,6505556809,,"Burlingame, USA",CA,Medium,Hirano,Juri
10150,30,100,12,5,Shipped,3,9,2003,Trucks and Buses,Dragon Souveniers Ltd,+65 221 7555,,"Singapore, Singapore",,Medium,Natividad,Eric
10164,49,100,19,6,Resolved,4,10,2003,Trucks and Buses,Mini Auto Werke,76753555,,"Graz, Austria",,Medium,Mendel,Roland
10174,43,100,11,1,Shipped,4,11,2003,Trucks and Buses,Australian Gift Network Co,61738446555,,"South Brisbane, Australia",Queensland,Medium,Calaghan,Tony
10183,41,100,21,5,Shipped,4,11,2003,Trucks and Buses,Classic Gift Ideas Inc,2155554695,,"Philadelphia, USA",PA,Medium,Cervantes,Francisca
10194,38,100,25,8,Shipped,4,11,2003,Trucks and Buses,Saveley & Henriot Co,78325555,,"Lyon, France",,Medium,Saveley,Mary
10206,28,100,28,3,Shipped,4,12,2003,Trucks and Buses,Canadian Gift Exchange Network,604 5553392,,"Vancouver, Canada",BC,Medium,Tannamuri,Yoshi
10216,43,100,19,1,Shipped,1,2,2004,Trucks and Buses,Auto Assoc & Cie,30598555,,"Versailles, France",,Medium,Tonini,Daniel
10229,25,100,15,13,Shipped,1,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10245,38,100,8,6,Shipped,2,5,2004,Trucks and Buses,Super Scale Inc,2035559545,,"New Haven, USA",CT,Medium,Murphy,Leslie
10258,41,100,14,3,Shipped,2,6,2004,Trucks and Buses,Tokyo Collectables Ltd,+81 3 3584 0555,,"Minatoku, Japan",Tokyo,Medium,Shimamura,Akiko
10270,28,100,26,6,Shipped,3,7,2004,Trucks and Buses,Souveniers And Things Co,+61 2 9495 8555,Level 6,"Chatswood, Australia",NSW,Medium,Huxley,Adrian
10281,25,100,18,13,Shipped,3,8,2004,Trucks and Buses,Diecast Classics Inc,2155551555,,"Allentown, USA",PA,Small,Yu,Kyung
10291,41,100,12,8,Shipped,3,9,2004,Trucks and Buses,Scandinavian Gift Ideas,069534 6555,,"Boras, Sweden",,Medium,Larsson,Maria
10304,39,100,21,3,Shipped,4,10,2004,Trucks and Buses,Auto Assoc & Cie,30598555,,"Versailles, France",,Medium,Tonini,Daniel
10313,21,100,5,11,Shipped,4,10,2004,Trucks and Buses,Canadian Gift Exchange Network,604 5553392,,"Vancouver, Canada",BC,Small,Tannamuri,Yoshi
10322,27,100,20,9,Shipped,4,11,2004,Trucks and Buses,Online Diecast Creations Co,6035558647,,"Nashua, USA",NH,Medium,Young,Valarie
10333,33,9921,24,6,Shipped,4,11,2004,Trucks and Buses,Mini Wheels Co,6505555787,,"San Francisco, USA",CA,Medium,Murphy,Julie
10347,29,100,14,3,Shipped,4,11,2004,Trucks and Buses,Australian Collectors Co,03 9520 4555,Level 3,"Melbourne, Australia",Victoria,Medium,Ferguson,Peter
10357,49,100,13,8,Shipped,4,12,2004,Trucks and Buses,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10370,49,100,17,8,Shipped,1,1,2005,Trucks and Buses,"Anna""s Decorations Ltd",02 9936 8555,Level 15,"North Sydney, Australia",NSW,Large,"O""Hara",Anna
10381,20,100,27,1,Shipped,1,2,2005,Trucks and Buses,Corporate Gift Ideas Co,6505551386,,"San Francisco, USA",CA,Small,Brown,Julie
10391,39,632,10,9,Shipped,1,3,2005,Trucks and Buses,"Anna""s Decorations Ltd",02 9936 8555,Level 15,"North Sydney, Australia",NSW,Small,"O""Hara",Anna
10411,40,100,21,6,Shipped,2,5,2005,Trucks and Buses,Quebec Home Shopping Network,514 5558054,,"Montreal, Canada",Quebec,Medium,Fresnisre,Jean
10424,49,100,25,3,In Process,2,5,2005,Trucks and Buses,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Large,Freyre,Diego
10107,21,100,24,1,Shipped,1,2,2003,Motorcycles,Land of Toys Inc,2125557818,,"NYC, USA",NY,Medium,Yu,Kwai
10121,50,100,21,4,Shipped,2,5,2003,Motorcycles,Reims Collectables,26471555,,"Reims, France",,Large,Henriot,Paul
10134,20,100,6,1,Shipped,3,7,2003,Motorcycles,Lyon Souveniers,+33 1 46 62 7555,,"Paris, France",,Small,Da Cunha,Daniel
10145,49,100,9,5,Shipped,3,8,2003,Motorcycles,Toys4GrownUpscom,6265557265,,"Pasadena, USA",CA,Large,Young,Julie
10159,38,100,6,13,Shipped,4,10,2003,Motorcycles,Corporate Gift Ideas Co,6505551386,,"San Francisco, USA",CA,Medium,Brown,Julie
10169,35,100,5,13,Shipped,4,11,2003,Motorcycles,"Anna""s Decorations Ltd",02 9936 8555,Level 15,"North Sydney, Australia",NSW,Medium,"O""Hara",Anna
10180,40,100,16,8,Shipped,4,11,2003,Motorcycles,Daedalus Designs Imports,20161555,,"Lille, France",,Medium,Rance,Martine
10189,28,100,10,1,Shipped,4,11,2003,Motorcycles,Toys4GrownUpscom,6265557265,,"Pasadena, USA",CA,Medium,Young,Julie
10201,25,100,20,1,Shipped,4,12,2003,Motorcycles,Mini Wheels Co,6505555787,,"San Francisco, USA",CA,Medium,Murphy,Julie
10211,36,100,18,13,Shipped,1,1,2004,Motorcycles,Auto Canal Petit,1 47556555,,"Paris, France",,Medium,Perrier,Dominique
10224,43,100,20,6,Shipped,1,2,2004,Motorcycles,Daedalus Designs Imports,20161555,,"Lille, France",,Medium,Rance,Martine
10237,32,100,22,6,Shipped,2,4,2004,Motorcycles,Vitachrome Inc,2125551500,Suite 101,"NYC, USA",NY,Medium,Frick,Michael
10251,46,100,27,1,Shipped,2,5,2004,Motorcycles,Tekni Collectables Inc,2015559350,,"Newark, USA",NJ,Large,Brown,William
10263,48,100,11,1,Shipped,2,6,2004,Motorcycles,Gift Depot Inc,2035552570,,"Bridgewater, USA",CT,Medium,King,Julie
10276,43,100,12,14,Shipped,3,8,2004,Motorcycles,Online Mini Collectables,6175557555,,"Brickhaven, USA",MA,Medium,Barajas,Miguel
10285,49,100,13,5,Shipped,3,8,2004,Motorcycles,"Marta""s Replicas Co",6175558555,,"Cambridge, USA",MA,Medium,Hernandez,Marta
10299,24,100,24,8,Shipped,3,9,2004,Motorcycles,Toys of Finland Co,90224 8555,,"Helsinki, Finland",,Medium,Karttunen,Matti
10309,26,100,19,4,Shipped,4,10,2004,Motorcycles,Baane Mini Imports,0798 9555,,"Stavern, Norway",,Medium,Bergulfsen,Jonas
10319,30,100,6,9,Shipped,4,11,2004,Motorcycles,Microscale Inc,2125551957,Suite 200,"NYC, USA",NY,Medium,Kuo,Kee
10329,24,100,15,6,Shipped,4,11,2004,Motorcycles,Land of Toys Inc,2125557818,,"NYC, USA",NY,Medium,Yu,Kwai
10341,55,100,9,8,Shipped,4,11,2004,Motorcycles,Salzburg Collectables,65629555,,"Salzburg, Austria",,Large,Pipps,Georg
10362,22,100,13,1,Shipped,1,1,2005,Motorcycles,Technics Stores Inc,6505556809,,"Burlingame, USA",CA,Medium,Hirano,Juri
10375,49,7892,22,13,Shipped,1,2,2005,Motorcycles,La Rochelle Gifts,40678555,,"Nantes, France",,Medium,Labrune,Janine
10388,44,100,10,6,Shipped,1,3,2005,Motorcycles,FunGiftIdeascom,5085552555,,"New Bedford, USA",MA,Medium,Benitez,Violeta
10403,66,100,14,6,Shipped,2,4,2005,Motorcycles,UK Collectables Ltd,171 5552282,,"Liverpool, UK",,Large,Devon,Elizabeth
10417,21,100,17,1,Disputed,2,5,2005,Motorcycles,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10104,34,100,27,1,Shipped,1,1,2003,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10117,43,100,13,10,Shipped,2,4,2003,Classic Cars,Dragon Souveniers Ltd,+65 221 7555,,"Singapore, Singapore",,Medium,Natividad,Eric
10127,46,100,18,3,Shipped,2,6,2003,Classic Cars,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Large,Young,Jeff
10142,33,100,17,13,Shipped,3,8,2003,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10153,42,100,20,12,Shipped,3,9,2003,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10165,34,100,15,4,Shipped,4,10,2003,Classic Cars,Dragon Souveniers Ltd,+65 221 7555,,"Singapore, Singapore",,Medium,Natividad,Eric
10176,47,100,25,3,Shipped,4,11,2003,Classic Cars,"L""ordine Souveniers",522556555,,"Reggio Emilia, Italy",,Large,Moroni,Maurizio
10185,33,100,30,14,Shipped,4,11,2003,Classic Cars,Mini Creations Ltd,5085559555,,"New Bedford, USA",MA,Medium,Tam,Wing C
10196,24,100,6,6,Shipped,4,11,2003,Classic Cars,Super Scale Inc,2035559545,,"New Haven, USA",CT,Medium,Murphy,Leslie
10208,26,100,22,14,Shipped,1,1,2004,Classic Cars,Saveley & Henriot Co,78325555,,"Lyon, France",,Medium,Saveley,Mary
10220,30,100,24,3,Shipped,1,2,2004,Classic Cars,Clover Collections Co,+353 1862 1555,Floor No 4,"Dublin, Ireland",,Medium,Cassidy,Dean
10230,43,100,26,1,Shipped,1,3,2004,Classic Cars,Blauer See Auto Co,+49 69 66 90 2555,,"Frankfurt, Germany",,Large,Keitel,Roland
10247,25,100,19,3,Shipped,2,5,2004,Classic Cars,Suominen Souveniers,+358 9 8045 555,,"Espoo, Finland",,Medium,Suominen,Kalle
10272,27,100,24,3,Shipped,3,7,2004,Classic Cars,Diecast Classics Inc,2155551555,,"Allentown, USA",PA,Medium,Yu,Kyung
10282,27,100,28,6,Shipped,3,8,2004,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10293,24,100,8,9,Shipped,3,9,2004,Classic Cars,Amica Models & Co,114988555,,"Torino, Italy",,Medium,Accorti,Paolo
10306,34,100,27,14,Shipped,4,10,2004,Classic Cars,AV Stores Co,171 5551555,,"Manchester, UK",,Medium,Ashworth,Victoria
10314,46,100,9,6,Shipped,4,10,2004,Classic Cars,Heintze Collectables,86 21 3555,,"Aaarhus, Denmark",,Medium,Ibsen,Palle
10324,27,5433,24,1,Shipped,4,11,2004,Classic Cars,Vitachrome Inc,2125551500,Suite 101,"NYC, USA",NY,Small,Frick,Michael
10336,33,100,16,11,Shipped,4,11,2004,Classic Cars,"La Corne D""abondance Co",1 42342555,,"Paris, France",,Medium,Bertrand,Marie
10348,47,100,15,4,Shipped,4,11,2004,Classic Cars,Corrida Auto Replicas Ltd,91 555 22 82,,"Madrid, Spain",,Medium,Sommer,Martn
10358,49,5534,29,5,Shipped,4,12,2004,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10372,40,100,10,4,Shipped,1,1,2005,Classic Cars,Tokyo Collectables Ltd,+81 3 3584 0555,,"Minatoku, Japan",Tokyo,Medium,Shimamura,Akiko
10382,37,100,8,11,Shipped,1,2,2005,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10413,47,100,10,3,Shipped,2,5,2005,Classic Cars,Gift Depot Inc,2035552570,,"Bridgewater, USA",CT,Large,King,Julie
10108,45,100,11,4,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co,+63 2 555 3587,,"Makati City, Philippines",,Medium,Cruz,Arnold
10122,37,9982,22,8,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,91244555,,"Marseille, France",,Medium,Lebihan,Laurence
10135,48,100,16,5,Shipped,3,7,2003,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10147,31,100,11,5,Shipped,3,9,2003,Classic Cars,Collectables For Less Inc,6175558555,,"Brickhaven, USA",MA,Medium,Nelson,Allen
10160,46,100,15,6,Shipped,4,10,2003,Classic Cars,"Men ""R"" US Retailers Ltd",2155554369,,"Los Angeles, USA",CA,Medium,Chandler,Michael
10170,47,100,13,4,Shipped,4,11,2003,Classic Cars,Mini Auto Werke,76753555,,"Graz, Austria",,Medium,Mendel,Roland
10181,28,100,13,12,Shipped,4,11,2003,Classic Cars,Herkku Gifts,+47 2267 3215,,"Bergen, Norway",,Small,Oeztan,Veysel
10191,40,100,30,1,Shipped,4,11,2003,Classic Cars,Toms Spezialitten Ltd,2215554327,,"Koln, Germany",,Medium,Pfalzheim,Henriette
10203,20,100,6,6,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Small,Freyre,Diego
10212,39,100,21,16,Shipped,1,1,2004,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10225,25,9982,19,7,Shipped,1,2,2004,Classic Cars,Vida Sport Ltd,897034555,,"Gensve, Switzerland",,Small,Holz,Michael
10238,29,100,7,1,Shipped,2,4,2004,Classic Cars,Danish Wholesale Imports,31 12 3555,,"Kobenhavn, Denmark",,Medium,Petersen,Jytte
10253,22,100,23,11,Cancelled,2,6,2004,Classic Cars,UK Collectables Ltd,171 5552282,,"Liverpool, UK",,Small,Devon,Elizabeth
10266,22,100,8,12,Shipped,3,7,2004,Classic Cars,"L""ordine Souveniers",522556555,,"Reggio Emilia, Italy",,Small,Moroni,Maurizio
10276,47,100,18,1,Shipped,3,8,2004,Classic Cars,Online Mini Collectables,6175557555,,"Brickhaven, USA",MA,Medium,Barajas,Miguel
10287,45,100,14,10,Shipped,3,8,2004,Classic Cars,Vida Sport Ltd,897034555,,"Gensve, Switzerland",,Medium,Holz,Michael
10300,29,100,25,3,Shipped,4,10,2003,Classic Cars,Blauer See Auto Co,+49 69 66 90 2555,,"Frankfurt, Germany",,Medium,Keitel,Roland
10310,24,100,7,8,Shipped,4,10,2004,Classic Cars,Toms Spezialitten Ltd,2215554327,,"Koln, Germany",,Medium,Pfalzheim,Henriette
10320,35,100,26,1,Shipped,4,11,2004,Classic Cars,Volvo Model Replicas Co,092112 3555,,"Lule, Sweden",,Medium,Berglund,Christina
10329,46,8363,19,13,Shipped,4,11,2004,Classic Cars,Land of Toys Inc,2125557818,,"NYC, USA",NY,Medium,Yu,Kwai
10341,44,9593,14,1,Shipped,4,11,2004,Classic Cars,Salzburg Collectables,65629555,,"Salzburg, Austria",,Medium,Pipps,Georg
10363,34,9673,28,4,Shipped,1,1,2005,Classic Cars,Suominen Souveniers,+358 9 8045 555,,"Espoo, Finland",,Medium,Suominen,Kalle
10376,35,100,9,1,Shipped,1,2,2005,Classic Cars,Boards & Toys Co,3105552373,,"Glendale, USA",CA,Medium,Young,Leslie
10389,25,7238,10,6,Shipped,1,3,2005,Classic Cars,Scandinavian Gift Ideas,069534 6555,,"Boras, Sweden",,Small,Larsson,Maria
10419,10,100,19,11,Shipped,2,5,2005,Classic Cars,Salzburg Collectables,65629555,,"Salzburg, Austria",,Small,Pipps,Georg
10105,29,100,22,14,Shipped,1,2,2003,Classic Cars,Danish Wholesale Imports,31 12 3555,,"Kobenhavn, Denmark",,Medium,Petersen,Jytte
10117,39,100,23,8,Shipped,2,4,2003,Classic Cars,Dragon Souveniers Ltd,+65 221 7555,,"Singapore, Singapore",,Medium,Natividad,Eric
10127,42,100,24,1,Shipped,2,6,2003,Classic Cars,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Large,Young,Jeff
10142,46,100,20,11,Shipped,3,8,2003,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Large,Nelson,Valarie
10153,49,100,6,10,Shipped,3,9,2003,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Large,Freyre,Diego
10165,27,100,25,2,Shipped,4,10,2003,Classic Cars,Dragon Souveniers Ltd,+65 221 7555,,"Singapore, Singapore",,Medium,Natividad,Eric
10176,50,100,6,1,Shipped,4,11,2003,Classic Cars,"L""ordine Souveniers",522556555,,"Reggio Emilia, Italy",,Large,Moroni,Maurizio
10185,43,100,14,12,Shipped,4,11,2003,Classic Cars,Mini Creations Ltd,5085559555,,"New Bedford, USA",MA,Large,Tam,Wing C
10196,38,100,9,4,Shipped,4,11,2003,Classic Cars,Super Scale Inc,2035559545,,"New Haven, USA",CT,Large,Murphy,Leslie
10208,20,100,29,12,Shipped,1,1,2004,Classic Cars,Saveley & Henriot Co,78325555,,"Lyon, France",,Medium,Saveley,Mary
10220,27,100,25,1,Shipped,1,2,2004,Classic Cars,Clover Collections Co,+353 1862 1555,Floor No 4,"Dublin, Ireland",,Medium,Cassidy,Dean
10231,49,100,11,1,Shipped,1,3,2004,Classic Cars,CAF Imports,+34 913 728 555,,"Madrid, Spain",,Medium,Fernandez,Jesus
10247,27,100,23,1,Shipped,2,5,2004,Classic Cars,Suominen Souveniers,+358 9 8045 555,,"Espoo, Finland",,Medium,Suominen,Kalle
10272,39,100,22,1,Shipped,3,7,2004,Classic Cars,Diecast Classics Inc,2155551555,,"Allentown, USA",PA,Large,Yu,Kyung
10282,24,100,22,4,Shipped,3,8,2004,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10293,45,100,13,7,Shipped,3,9,2004,Classic Cars,Amica Models & Co,114988555,,"Torino, Italy",,Large,Accorti,Paolo
10306,20,100,28,12,Shipped,4,10,2004,Classic Cars,AV Stores Co,171 5551555,,"Manchester, UK",,Medium,Ashworth,Victoria
10314,36,100,15,4,Shipped,4,10,2004,Classic Cars,Heintze Collectables,86 21 3555,,"Aaarhus, Denmark",,Medium,Ibsen,Palle
10325,24,100,27,1,Shipped,4,11,2004,Classic Cars,Baane Mini Imports,0798 9555,,"Stavern, Norway",,Small,Bergulfsen,Jonas
10336,49,6338,16,1,Shipped,4,11,2004,Classic Cars,"La Corne D""abondance Co",1 42342555,,"Paris, France",,Medium,Bertrand,Marie
10349,26,100,17,10,Shipped,4,12,2004,Classic Cars,Muscle Machine Inc,2125557413,Suite 400,"NYC, USA",NY,Medium,Young,Jeff
10359,49,6209,27,5,Shipped,4,12,2004,Classic Cars,Reims Collectables,26471555,,"Reims, France",,Medium,Henriot,Paul
10372,34,100,7,1,Shipped,1,1,2005,Classic Cars,Tokyo Collectables Ltd,+81 3 3584 0555,,"Minatoku, Japan",Tokyo,Medium,Shimamura,Akiko
10382,34,9535,10,12,Shipped,1,2,2005,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10396,33,100,12,3,Shipped,1,3,2005,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Medium,Nelson,Valarie
10413,22,100,23,1,Shipped,2,5,2005,Classic Cars,Gift Depot Inc,2035552570,,"Bridgewater, USA",CT,Medium,King,Julie
10108,39,8938,16,7,Shipped,1,3,2003,Classic Cars,Cruz & Sons Co,+63 2 555 3587,,"Makati City, Philippines",,Medium,Cruz,Arnold
10122,32,6384,22,11,Shipped,2,5,2003,Classic Cars,Marseille Mini Autos,91244555,,"Marseille, France",,Small,Lebihan,Laurence
10135,24,7501,6,8,Shipped,3,7,2003,Classic Cars,Mini Gifts Distributors Ltd,4155551450,,"San Rafael, USA",CA,Small,Nelson,Valarie
10147,21,6384,11,8,Shipped,3,9,2003,Classic Cars,Collectables For Less Inc,6175558555,,"Brickhaven, USA",MA,Small,Nelson,Allen
10159,24,7342,20,3,Shipped,4,10,2003,Classic Cars,Corporate Gift Ideas Co,6505551386,,"San Francisco, USA",CA,Small,Brown,Julie
10169,36,6384,23,3,Shipped,4,11,2003,Classic Cars,"Anna""s Decorations Ltd",02 9936 8555,Level 15,"North Sydney, Australia",NSW,Small,"O""Hara",Anna
10181,20,814,14,15,Shipped,4,11,2003,Classic Cars,Herkku Gifts,+47 2267 3215,,"Bergen, Norway",,Small,Oeztan,Veysel
10191,30,6464,10,4,Shipped,4,11,2003,Classic Cars,Toms Spezialitten Ltd,2215554327,,"Koln, Germany",,Small,Pfalzheim,Henriette
10203,44,8299,23,9,Shipped,4,12,2003,Classic Cars,Euro Shopping Channel,91 555 94 44,,"Madrid, Spain",,Medium,Freyre,Diego
10211,28,9257,13,3,Shipped,1,1,2004,Classic Cars,Auto Canal Petit,1 47556555,,"Paris, France",,Small,Perrier,Dominique
10225,37,7741,19,10,Shipped,1,2,2004,Classic Cars,Vida Sport Ltd,897034555,,"Gensve, Switzerland",,Small,Holz,Michael
10238,20,7421,8,4,Shipped,2,4,2004,Classic Cars,Danish Wholesale Imports,31 12 3555,,"Kobenhavn, Denmark",,Small,Petersen,Jytte
10253,25,9017,8,14,Cancelled,2,6,2004,Classic Cars,UK Collectables Ltd,171 5552282,,"Liverpool, UK",,Small,Devon,Elizabeth
10266,35,7661,13,15,Shipped,3,7,2004,Classic Cars,"L""ordine Souveniers",522556555,,"Reggio Emilia, Italy",,Small,Moroni,Maurizio
10276,38,8379,6,4,Shipped,3,8,2004,Classic Cars,Online Mini Collectables,6175557555,,"Brickhaven, USA",MA,Medium,Barajas,Miguel
